327 13156 58179
0 0     5.955828e+02 2.005725e+02
163 11212     -4.372060e+02 -2.674733e+02
163 11064     -2.985823e+02 -2.538946e+02
163 10859     -4.008346e+02 -2.489767e+02
163 11213     -7.814283e+02 -2.036598e+02
163 11214     3.382168e+02 -2.172619e+02
163 11078     -2.624445e+01 -7.759875e+01
163 11215     2.367273e+02 -2.230438e+02
163 10085     3.616698e+02 -2.307605e+02
163 11216     2.532883e+02 -2.390371e+02
163 11217     -6.258545e-01 -2.395142e+02
163 11218     1.593938e+02 -2.432785e+02
163 11219     2.973828e+02 -1.627097e+02
163 11063     -4.402820e+02 -1.750697e+02
163 11220     -2.149036e+01 -1.736786e+02
163 11221     7.127140e+02 -1.912366e+02
163 11222     -7.028760e+02 -1.942732e+02
163 11223     3.154758e+02 -1.941233e+02
163 11224     -4.612883e+02 -3.420167e+02
163 11225     3.212505e+02 -3.103663e+02
163 11226     -1.938190e+01 -3.207064e+02
163 11227     -6.319073e+02 -2.467904e+02
163 6450     3.188926e+02 -2.573998e+02
163 11228     7.229084e+02 -2.705188e+02
163 10928     2.902026e+02 -7.883466e+01
163 10390     4.263220e+01 -7.638129e+01
163 11170     -6.947785e+02 -7.622113e+01
163 11179     -6.175785e+02 -6.777466e+01
163 10853     2.912953e+02 -5.950732e+01
163 11177     -6.065433e+02 -5.560388e+01
163 10109     2.615411e+01 -3.679767e+01
163 7412     2.959720e+02 -3.216730e+01
163 10399     -6.755234e+02 -1.238981e+02
163 11172     2.575341e+02 -1.181667e+02
163 10855     -2.250267e+02 -8.430603e+00
163 11229     -6.152780e+02 -1.053436e+02
163 11230     1.851434e+02 -1.028301e+02
163 11169     -6.000077e+02 -9.793451e+01
163 11171     -5.784281e+02 -9.463080e+01
163 11184     -7.056087e+02 -9.522217e+01
163 10424     -1.893621e+02 1.207177e+02
163 11231     1.678468e+02 8.299872e+01
163 9001     -2.281344e+02 8.537097e+01
163 11232     -2.123560e+01 9.335995e+01
163 11233     -2.004460e+02 9.626071e+01
163 8887     6.103613e+01 1.010724e+02
163 11234     -6.864627e+02 -1.590151e+02
163 11166     -4.244373e+01 1.321443e+02
163 11235     -1.282665e+02 3.144427e+01
163 10943     3.794673e+02 4.272931e+01
163 10857     -2.275983e+02 4.114813e+01
163 8903     3.681829e+02 -2.778654e+02
163 11119     -3.961175e+02 -4.008810e+02
163 10935     3.797374e+02 6.877283e+01
163 11236     -5.288056e+02 -4.060457e+02
163 11237     -4.473954e+02 -4.391715e+02
163 10257     -3.401174e+02 -4.343894e+02
164 5521     5.846089e+02 1.859153e+02
164 11238     -3.287232e+02 5.650726e+01
164 3804     4.534446e+02 1.811732e+02
164 11239     -2.517051e+02 -1.486785e+02
164 4765     -4.403331e+02 6.517868e+01
164 10999     -9.094708e+01 -8.161823e+01
164 5522     -6.288761e+02 -4.432675e+01
164 4580     4.154669e+01 1.116943e+02
164 11240     1.956255e+02 4.852417e+00
164 4320     3.567532e+02 -1.099731e+02
164 9235     -7.601365e+02 -1.458790e+02
164 19     5.768710e+02 -3.226016e+02
164 8325     3.739012e+02 -3.480313e+02
164 3816     -6.388586e+02 -1.556953e+02
164 4324     6.362855e+02 -3.478507e+02
164 3813     4.415818e+02 -3.602408e+02
164 3818     5.241996e+02 -9.659698e+01
164 3814     -5.695511e+02 -1.074345e+02
164 10713     4.488274e+02 -1.261389e+02
164 4323     3.011807e+02 -1.350150e+02
164 3824     3.990498e+02 -1.775970e+02
164 9237     -6.556210e+02 -2.131105e+02
164 2     -3.990021e+01 -2.216891e+02
164 36     5.226775e+02 -2.517351e+02
164 4585     5.818398e+02 -4.001782e+02
164 11241     -1.352722e+02 6.567120e+01
164 21     5.307827e+02 -1.886886e+02
164 3827     -2.836977e+02 -7.465515e-01
164 3809     -5.292681e+02 1.251251e+01
164 4581     -3.517401e+01 8.525528e+01
164 4776     3.465327e+02 1.652517e+02
164 3822     1.114714e+02 1.463113e+02
164 4778     6.922805e+02 -4.432825e+01
164 5528     2.495311e+02 1.174667e+02
164 11242     -3.593275e+02 9.514282e+01
164 2627     -3.601086e+01 2.664511e+01
164 3370     4.887344e+02 -4.355176e+01
164 4583     4.086794e+02 -5.383136e+01
164 11243     -7.011921e+02 -1.119220e+02
164 23     -1.900143e+02 -1.681037e+02
164 3833     6.743745e+02 -2.541899e+02
164 4590     3.818561e+02 -3.301440e+02
164 4335     5.287411e+02 -4.205022e+02
164 11244     1.079174e+02 1.669977e+01
164 4330     5.013411e+02 2.213242e+01
164 2635     7.176799e+02 3.598666e+01
164 5531     -4.012450e+02 4.906165e+01
164 3839     -2.870829e+02 1.098073e+02
164 4793     3.505306e+02 1.263911e+02
164 4594     2.033481e+02 1.238655e+02
164 11245     -5.240586e+02 -2.410836e+02
164 3825     6.668491e+02 2.352557e+02
164 4346     7.038307e+02 -3.873793e+02
164 2661     -9.967578e+01 -3.111734e+01
164 2659     5.028394e+01 1.268033e+01
164 3866     -4.103583e+01 -3.105367e+02
164 9236     -4.001829e+02 -2.900038e+02
164 2652     5.885333e+02 -2.487177e+02
164 4785     4.006105e+02 -2.067794e+02
164 63     -4.686145e+01 -2.081270e+02
164 2646     -5.366894e+02 -1.113356e+02
164 5533     7.250220e+01 -8.850208e+01
164 3378     -6.012906e+02 -6.413000e+01
164 4593     -4.040771e+01 -4.639026e+01
164 5549     4.978719e+02 1.565880e+02
164 3872     6.047881e+02 -2.297559e+01
164 11246     2.521100e+01 -7.373596e+00
164 10715     3.696515e+02 -2.946259e+00
164 5536     -5.790318e+02 1.037463e+01
164 13     -4.434004e+02 1.141168e+01
164 11247     -1.051494e+02 2.228366e+01
164 2658     -1.514838e+02 2.053833e+01
164 3389     -2.002401e+02 1.888718e+01
164 4340     4.168733e+02 8.874435e+01
164 3857     -2.552141e+02 9.242358e+01
164 4599     1.706835e+02 1.035552e+02
164 9238     -6.337948e+02 -1.996620e+02
164 2677     5.375818e+02 -3.659752e+02
164 224     4.202869e+02 -3.573939e+02
164 2678     5.624089e+02 -3.426309e+02
164 4350     3.938239e+02 -2.965253e+02
164 127     2.473818e+02 -2.731586e+02
164 136     7.040675e+02 -1.987004e+02
164 11248     -4.649957e+02 -3.559583e+01
164 147     3.414491e+02 -1.566219e+02
164 4601     9.779480e+00 -9.324658e+01
164 2693     -4.291740e+02 -1.571348e+02
164 3849     4.902288e+02 -1.370053e+02
164 11249     1.525087e+02 -1.262220e+02
164 6857     5.885361e+02 -1.109191e+02
164 3835     8.253479e+00 -3.907550e+01
164 6862     -5.136969e+02 -1.411677e+02
164 5539     -2.936248e+02 -1.465552e+02
164 3801     5.202521e+02 1.736963e+02
164 2662     -4.877302e+02 -3.410266e+01
164 3867     -3.965352e+02 4.257477e+01
164 11250     -4.747191e+02 1.340268e+01
164 3898     -4.492334e+01 -3.546227e+02
164 4627     4.271216e+02 5.476917e+01
164 4801     7.499156e+02 3.930676e+01
164 2691     2.494465e+02 3.234903e+01
164 4364     2.869418e+02 2.469250e+01
164 3888     1.390866e+02 1.630902e+01
164 4365     -6.439624e+01 -3.537537e+00
164 2690     -3.491158e+02 8.147736e+00
164 3884     8.011481e+01 9.846863e+00
164 4607     -3.779355e+02 -1.649689e+00
164 11251     -1.206261e+02 -2.080658e+00
164 10728     -4.944173e+02 -2.240502e+02
164 4359     5.721455e+02 6.434717e+01
164 3883     2.184167e+02 7.140131e+01
164 5562     1.729074e+02 7.673386e+01
164 5585     8.280231e+01 8.163492e+01
164 11252     -3.908568e+02 8.834644e+01
164 3953     -3.192160e+02 9.234399e+01
164 3880     3.724540e+02 9.606152e+01
164 5557     5.576810e+02 1.337617e+02
164 4805     3.756746e+02 1.555932e+02
164 5542     5.448960e+02 2.064417e+02
164 11000     6.917103e+02 2.235803e+02
164 145     4.775564e+02 -1.572865e+02
164 233     -4.939545e+01 -2.793378e+02
164 4375     6.171902e+02 -2.923129e+02
164 228     -6.630859e+01 -3.331795e+02
164 4409     6.127655e+02 -3.713916e+02
164 9245     -6.943864e+02 -4.046691e+02
164 220     6.125472e+02 -4.129109e+02
164 4378     3.072778e+02 -4.152078e+02
164 3549     6.024263e+02 -2.083829e+02
164 11253     -1.256851e+02 -2.008568e+02
164 11254     -2.972032e+02 -1.993976e+02
164 5576     -3.177522e+02 -1.993759e+02
164 3912     5.051268e+02 -8.457751e+01
164 2676     6.961810e+02 -1.853662e+01
164 152     -1.974147e+02 -2.851562e+01
164 3873     4.908527e+02 -6.190607e+01
164 3390     -4.846609e+02 -7.379932e+01
164 210     7.718529e+02 -2.123453e+02
164 3914     3.264111e+02 -7.363885e+01
164 83     -4.394448e+02 -7.947803e+01
164 11255     -4.894649e+02 -1.545974e+02
164 11256     -3.693788e+02 -1.091656e+02
164 3402     -4.295943e+02 -1.152066e+02
164 2695     -1.352574e+02 -1.170822e+02
164 150     4.007092e+02 -1.331310e+02
164 4356     6.969238e+01 -1.374180e+02
164 4392     5.416664e+02 -1.365551e+02
164 4372     4.071093e+02 -2.488228e+02
164 11257     5.732246e+02 1.581886e+02
164 3918     -4.017173e+02 -7.747491e+01
164 3900     4.172799e+02 -4.224108e+02
164 4620     1.511319e+02 7.264798e+01
164 141     -4.690281e+02 -1.127999e+02
164 11258     -2.432186e+02 -9.871918e+00
164 11259     5.785074e+02 5.931000e+00
164 4608     -8.225183e+01 1.351999e+01
164 11260     -2.428694e+02 3.739633e+01
164 4634     1.857448e+02 4.503497e+01
164 3948     3.607745e+01 5.411435e+01
164 3583     -5.812921e+02 -7.041425e+01
164 11261     -6.655537e+02 -2.547235e+01
164 11262     -4.901290e+02 -2.647714e+01
164 4024     3.268800e+02 -3.399500e+01
164 11263     -4.255468e+02 -3.727466e+01
164 11264     2.093460e+02 -4.416467e+01
164 160     6.969530e+02 -5.357776e+01
164 2664     6.042255e+02 -5.625500e+01
164 3923     -5.079289e+02 -5.826059e+01
164 4624     8.161603e+01 -6.106113e+01
164 11265     6.453418e+02 -6.479498e+01
164 4646     4.229822e+02 1.055538e+02
164 1631     -6.280841e+01 1.036338e+02
164 4041     1.446039e+02 3.947751e+01
164 5601     -1.426343e+01 -1.671761e+02
164 4421     2.958621e+02 -2.118152e+02
164 5613     -4.497253e+01 -3.827545e+02
164 11266     6.456866e+02 2.184802e+02
164 2674     2.167524e+02 1.187063e+02
164 4360     3.180883e+02 1.131508e+02
164 6063     6.742040e+02 1.118358e+02
164 11267     4.962273e+02 1.036544e+02
164 4622     1.154634e+02 8.604086e+01
164 4645     -1.022047e+02 8.341730e+01
164 11268     4.476846e+02 7.090469e+01
164 4618     5.135092e+02 7.039801e+01
164 168     6.967026e+02 7.046869e+01
164 4619     1.215096e+02 6.716818e+01
164 4621     -3.425345e+02 5.609814e+01
164 3992     6.874297e+02 -3.178209e+02
164 4389     3.127123e+02 -1.998104e+02
164 11269     2.721287e+02 -2.131902e+02
164 3999     -7.009656e+01 -2.213778e+02
164 3996     3.312018e+02 -2.297175e+02
164 193     3.357202e+02 -2.504551e+02
164 4415     3.200066e+02 -2.603639e+02
164 4102     -5.594397e+01 -2.621944e+02
164 4468     6.880469e+02 -2.748707e+02
164 3994     -2.000258e+02 -2.995432e+02
164 4413     7.488337e+02 -3.060588e+02
164 5578     -5.084073e+02 -3.071580e+02
164 3993     5.195625e+02 -3.076950e+02
164 4611     -8.379272e+01 -1.977869e+02
164 4053     5.158528e+02 -3.534629e+02
164 11270     -7.580879e+02 -3.936718e+02
164 4482     6.563562e+02 -3.943644e+02
164 4079     4.001552e+02 -4.071985e+02
164 9242     -6.229115e+02 -4.146821e+02
164 5577     -5.795393e+02 -4.203369e+02
164 10726     -4.847778e+02 -4.305152e+02
164 4628     3.432516e+02 -4.421810e+02
164 11271     -2.927795e+02 -7.374170e+01
164 3916     -5.393705e+02 -8.168225e+01
164 4382     4.600345e+02 -8.151813e+01
164 11002     -6.652172e+02 -9.265173e+01
164 3647     6.282179e+02 -9.435651e+01
164 4437     7.398746e+02 -9.748627e+01
164 11272     -2.838790e+02 -1.043630e+02
164 5610     -4.890951e+02 -1.184869e+02
164 4089     5.135035e+02 -1.181130e+02
164 4394     -5.048083e+01 -1.210580e+02
164 148     -5.214200e+02 -7.234210e+01
164 4357     -3.221814e+01 -1.406203e+02
164 4387     4.991548e+02 -1.529885e+02
164 4085     4.081560e+02 -1.718661e+02
164 3982     8.679852e+01 -1.741959e+02
164 4485     -1.457770e+01 -1.938276e+02
164 139     -4.583868e+02 -1.964579e+02
164 5572     -2.585300e+02 -1.965894e+02
164 4625     -2.225400e+02 -1.957003e+02
164 3977     -1.770367e+02 -1.963762e+02
164 3976     -5.800561e+02 -1.985764e+02
164 5600     -3.842090e+02 -1.968527e+02
164 4031     5.699880e+02 1.190034e+02
164 11273     5.243658e+02 1.950632e+02
164 6956     1.117693e+02 1.726105e+02
164 5595     7.536174e+02 1.533706e+02
164 4641     4.689971e+02 1.359572e+02
164 9249     1.566520e+02 1.284277e+02
164 5587     7.683567e+02 1.255627e+02
164 5593     -2.762202e+02 1.184879e+02
164 4123     -2.664910e+02 -1.079720e+02
164 11274     3.473195e+02 1.976623e+02
164 11275     -3.038162e+02 -1.023745e+02
164 3929     -1.671326e+00 1.043133e+02
164 4050     2.825315e+02 1.039577e+02
164 4681     1.528785e+02 1.026173e+02
164 3933     2.725632e+02 9.415594e+01
164 4446     5.262997e+02 9.535794e+01
164 4048     2.983234e+02 8.902386e+01
164 3881     3.570148e+02 7.990720e+01
164 4445     4.045358e+02 7.056064e+01
164 5564     -1.743745e+02 6.930109e+01
164 4429     1.351931e+02 -1.892069e+02
164 9250     -7.271445e+02 -2.705695e+02
164 4654     -3.537818e+02 -2.639938e+02
164 4416     2.963378e+02 -2.613422e+02
164 4094     7.852384e+02 -2.521458e+02
164 4471     7.334366e+02 -2.423777e+02
164 4663     -2.229767e+02 -2.403972e+02
164 4104     6.156908e+02 -2.323085e+02
164 4664     1.479128e+02 -2.216953e+02
164 4665     -1.630014e+02 -2.142457e+02
164 4108     4.797166e+02 -2.123355e+02
164 4438     6.621483e+02 -1.999016e+02
164 4726     9.834875e+01 -1.976171e+02
164 3979     -4.454652e+02 -1.941262e+02
164 9289     1.465810e+02 6.591583e+01
164 4430     3.581233e+02 -1.883278e+02
164 11276     -1.174915e+02 -1.710914e+02
164 4086     6.925000e+02 -1.635522e+02
164 4087     2.336693e+02 -1.569149e+02
164 4658     5.156530e+02 -1.541116e+02
164 4730     -1.323290e+02 -1.458379e+02
164 11277     -2.951108e+02 -1.390229e+02
164 10985     -4.107416e+02 -1.311082e+02
164 10981     -4.077151e+02 -1.161964e+02
164 11278     -4.502954e+02 -4.374993e+02
164 4434     5.367251e+02 -1.146533e+02
164 4743     6.130945e+02 -4.296747e+01
164 4029     4.657037e+02 -2.014233e+01
164 11279     -3.205364e+02 -2.258105e+01
164 4747     -3.828091e+02 -2.639359e+01
164 11280     -4.035270e+02 -3.036398e+01
164 4638     6.039624e+02 -2.974332e+01
164 3926     -7.147345e+01 -3.402930e+01
164 3924     5.281508e+02 -3.420593e+01
164 4425     5.896594e+02 -3.284949e+01
164 9248     -3.197166e+02 -3.761823e+01
164 10982     -3.362384e+02 -4.103314e+01
164 11281     -2.270463e+02 -4.176395e+01
164 3925     -5.832745e+01 -4.052438e+01
164 11282     -4.097739e+02 -4.279178e+01
164 3905     4.922383e+02 -1.834576e+01
164 4018     -7.186517e+01 -5.456406e+01
164 11283     -6.451207e+02 -5.502652e+01
164 3916     -5.395624e+02 -8.438251e+01
164 4718     2.618005e+01 -6.364679e+01
164 4017     -4.935811e+02 -6.524689e+01
164 4717     5.893190e+02 -6.599438e+01
164 4016     -2.168652e+02 -7.116565e+01
164 4014     1.953616e+02 -7.543036e+01
164 4422     1.208268e+02 -7.718115e+01
164 4013     -5.986060e+02 -8.398029e+01
164 4010     6.615271e+01 3.046405e+01
164 5614     -1.474828e+02 6.381281e+01
164 5583     -9.880261e+01 6.532443e+01
164 4741     1.749768e+02 5.869077e+01
164 4677     -3.088490e+02 5.627768e+01
164 4044     2.751368e+02 5.665527e+01
164 4440     4.861946e+02 4.690540e+01
164 5588     7.567177e+02 4.216470e+01
164 4093     7.052400e+02 -8.631921e+01
164 4040     2.329778e+02 3.928226e+01
164 4021     1.247664e+02 3.740189e+01
164 3939     8.612317e+01 3.242844e+01
164 3942     2.703779e+02 3.276410e+01
164 4632     -6.703619e+01 2.931326e+01
164 11284     -1.757227e+02 -2.668936e+02
164 3949     2.987246e+02 2.858722e+01
164 11285     -2.351177e+02 2.463318e+01
164 3909     2.611392e+02 1.346213e+01
164 11286     2.244058e+02 1.120215e+01
164 4642     -3.302542e+02 7.136047e+00
164 3908     2.633148e+01 5.456940e+00
164 4737     -4.410913e+01 -2.022614e+00
164 3901     6.979108e+02 -9.525604e+00
164 4423     6.008506e+02 -1.151920e+01
164 4426     8.207050e+01 -1.326523e+01
164 10747     3.835591e+02 -1.238821e+01
164 4481     4.888875e+02 -4.019779e+02
164 4478     3.257778e+02 -4.070515e+02
164 9253     -5.634215e+02 -4.096951e+02
164 3556     5.419247e+02 -4.086982e+02
164 2517     5.901171e+02 -4.102801e+02
164 4077     -5.829468e+01 -4.118806e+02
164 9254     -5.280915e+02 -4.283389e+02
164 4761     7.151467e+02 -4.394529e+02
164 11287     -6.484292e+02 -1.222806e+01
164 5611     -5.893804e+02 -2.729503e+02
164 4395     1.410980e+02 -6.638641e+00
164 11288     -5.441468e+02 1.502249e+01
164 4442     2.248248e+01 2.300848e+01
164 4435     4.694214e+00 -1.026347e+02
164 4411     3.504060e+02 -3.756199e+02
164 4467     2.851428e+02 -2.723458e+02
164 4651     5.377515e+02 -2.736346e+02
164 4650     5.872229e+02 -2.764593e+02
164 4097     6.515632e+02 -2.771208e+02
164 4652     -4.714478e+01 -2.810451e+02
164 4464     2.703540e+02 -2.980505e+02
164 4096     5.404214e+02 -2.998033e+02
164 4648     4.730745e+02 -3.178521e+02
164 5602     -5.403554e+02 -3.215284e+02
164 4484     2.553258e+02 -3.751501e+02
164 4058     5.366450e+02 -3.257156e+02
164 4488     3.634055e+02 -3.569659e+02
164 4054     5.010349e+02 -3.421329e+02
164 4487     4.014884e+02 -3.633401e+02
164 11289     2.647888e+02 8.300952e+01
164 4121     -1.139050e+01 -4.539630e+01
164 4680     -3.185458e+02 7.434378e+01
164 10983     -2.276165e+02 7.127725e+01
164 4644     4.824608e+02 5.914920e+01
164 9288     -3.383063e+02 5.018375e+01
164 10988     -4.386039e+02 -4.419458e+01
164 9290     6.555031e+02 2.270347e+02
164 11290     5.671296e+02 2.244490e+02
164 2671     3.468334e+02 2.217098e+02
164 9291     1.020037e+02 1.768361e+02
164 11291     1.243097e+01 4.585095e+01
164 11292     4.415779e+02 1.339815e+02
164 10740     2.302360e+02 1.327616e+02
164 4669     2.648560e+02 1.246103e+02
164 11293     -2.655699e+02 9.894391e+01
164 4636     2.491891e+02 -4.209747e+01
164 9284     6.375195e+01 -1.533969e+01
164 11294     -6.941052e+01 -2.079813e+01
164 11295     2.689032e+01 -2.041339e+01
164 11296     3.604146e+02 -2.504459e+01
164 4337     5.403295e+02 -2.523175e+01
164 9286     -6.388127e+02 -2.612320e+01
164 4746     -2.149083e+02 -3.205432e+01
164 11297     -6.922844e+02 -4.015790e+01
164 4385     4.109940e+02 -3.974017e+01
164 3648     -5.079799e+02 -4.480225e+01
164 4675     -3.199717e+02 4.283673e+01
164 4124     -1.938605e+02 4.257828e+01
164 11298     -2.765092e+02 3.686975e+01
164 4676     -4.731067e+01 5.047342e+01
164 11299     -4.297080e+02 -1.473840e+02
164 9295     -1.351751e+02 1.262341e+01
164 11300     6.304340e+02 8.464935e+00
164 11301     -3.921711e+02 6.834076e+00
164 4727     3.765414e+02 -1.514915e+02
164 10754     3.304081e+02 -1.714220e+02
164 11037     7.298901e+02 -1.680044e+02
164 4728     -3.781182e+02 -1.565504e+02
164 4725     6.432003e+02 -1.720002e+02
164 11302     8.684485e+01 -1.511546e+02
164 4729     6.975896e+02 -1.439175e+02
164 10984     -3.626913e+02 -1.365790e+02
164 9283     -5.079538e+02 -1.372795e+02
164 4715     -3.724311e+02 -1.277878e+02
164 9298     -6.875430e+02 -1.912750e+02
164 11004     -5.300479e+02 -2.009961e+02
164 11034     7.529081e+02 -1.983460e+02
164 11039     7.056569e+02 -1.942450e+02
164 5607     -4.584838e+02 -5.776663e+01
164 4428     3.763929e+02 -1.915872e+02
164 4476     1.486823e+01 -1.922819e+02
164 9259     -6.092630e+02 -1.922950e+02
164 4732     5.942479e+02 -1.256821e+02
164 11303     4.842795e+02 -1.891708e+02
164 3651     7.745361e+02 -1.869138e+02
164 4722     2.748273e+02 -1.872051e+02
164 4668     -1.226296e+02 -1.826390e+02
164 4723     6.107684e+02 -1.814319e+02
164 11038     5.068359e+02 -1.789564e+02
164 9305     -4.012531e+02 -1.727181e+02
164 4604     1.688142e+02 -8.327405e+01
164 11304     6.091755e+02 -7.925073e+01
164 4122     -4.726672e+02 -8.792639e+01
164 4716     -1.310895e+01 -7.157690e+01
164 3401     7.115364e+02 -6.467841e+01
164 10996     -4.791471e+02 -6.449902e+01
164 4439     4.115245e+02 -6.365570e+01
164 11305     5.019519e+02 -5.873447e+01
164 4719     1.223259e+02 -5.582501e+01
164 4710     -3.321762e+02 -1.113661e+02
