287 17565 64697
0 0     -2.652492e+02 -1.078278e+01
224 16999     5.615283e+02 -2.876205e+02
224 14337     -6.135440e+02 -2.749512e+02
224 639     -2.924280e+01 -3.209568e+02
224 16047     -1.580884e+01 -2.579473e+02
224 16032     3.421628e+02 -2.551528e+02
224 13002     6.350128e+02 -2.518963e+02
224 17000     -1.869754e+02 -2.530905e+02
224 843     7.506594e+02 -2.347897e+02
224 7920     -5.991943e+00 -2.324233e+02
224 10267     -9.862817e+01 -2.267454e+02
224 527     -3.240540e+02 -2.116933e+02
224 17001     6.415419e+02 -3.848596e+02
224 17002     -4.452374e+02 5.261359e+01
224 17003     -2.105513e+02 -9.557556e+01
224 851     6.798008e+02 2.812323e+02
224 17004     -1.083707e+02 -5.091544e+02
224 17005     5.538414e+02 -4.287133e+02
224 8691     -3.619269e+01 -2.017190e+02
224 11905     -3.739421e+02 -3.841182e+02
224 13274     4.248064e+02 -3.736132e+02
224 16033     -2.837996e+02 -3.387743e+02
224 7667     3.062908e+02 -3.291832e+02
224 11178     4.564191e+02 -3.217381e+02
224 17006     -5.274352e+02 6.027521e+01
224 11044     -3.390587e+02 -2.361761e+01
224 12594     5.231547e+02 -2.132910e+01
224 5414     -3.523788e+02 -1.094092e+01
224 16472     -3.667213e+02 4.747314e-01
224 17007     2.641434e+02 5.410034e+00
224 17008     2.501787e+02 8.369019e+00
224 16078     4.884318e+02 1.386841e+01
224 15371     -4.209122e+02 3.394833e+01
224 14379     -6.665829e+02 3.695850e+01
224 10496     -4.243361e+02 4.935159e+01
224 8683     -3.270863e+02 -3.386578e+01
224 17009     3.422766e+02 6.265506e+01
224 3268     2.763074e+02 6.243719e+01
224 10072     5.337847e+02 6.658856e+01
224 15667     -4.660549e+02 7.148151e+01
224 10170     5.775948e+02 8.645087e+01
224 17010     3.451851e+02 9.092905e+01
224 7469     3.849133e+01 9.188840e+01
224 5438     -3.480833e+02 9.120490e+01
224 1078     6.279294e+02 9.609192e+01
224 567     4.128811e+02 -6.470844e+01
224 14319     -7.438062e+01 -2.015784e+02
224 8193     -4.638812e+01 -1.886763e+02
224 13126     3.616238e+02 -1.344415e+02
224 2856     5.845503e+02 -1.107610e+02
224 8698     -6.139626e+02 -1.009183e+02
224 5476     1.976619e+02 -8.209265e+01
224 17011     5.226415e+02 -7.558008e+01
224 17012     2.126057e+02 -7.622321e+01
224 3845     3.716877e+02 -7.101282e+01
224 13127     5.740023e+02 -6.491101e+01
224 858     5.156726e+02 9.604507e+01
224 14420     1.559675e+02 -6.500696e+01
224 3938     1.325781e+02 -6.433032e+01
224 553     6.446112e+01 -6.422308e+01
224 2174     -1.723251e+02 -6.029431e+01
224 15862     -4.494129e+02 -5.256921e+01
224 8017     -4.796735e+01 -4.834406e+01
224 5418     -2.769807e+02 -4.635455e+01
224 13161     -3.158976e+02 -4.308942e+01
224 10026     4.583175e+02 -3.957623e+01
224 5662     5.081403e+02 -3.535742e+01
224 16460     4.333909e+02 -2.534822e+02
224 10089     4.035922e+02 9.507193e+01
224 12230     -3.967739e+02 4.594576e+02
224 15719     7.739819e+01 -3.025061e+02
224 13121     5.221027e+02 -3.032404e+02
224 8668     -3.664348e+02 -2.752482e+02
224 1117     7.609235e+02 1.565450e+02
224 2411     -1.383720e+02 9.470929e+01
224 11856     3.906238e+01 -6.389307e+01
224 15190     -6.466571e+01 -1.880200e+02
224 5429     4.833743e+02 -1.955250e+02
224 17013     2.517458e+02 9.303210e+01
224 17014     3.036677e+02 -2.405115e+02
224 15989     5.801665e+02 4.446659e+02
224 17015     4.042792e+02 5.244924e+02
224 12609     4.399384e+02 -3.541469e+02
224 9198     -1.020455e+02 1.089660e+02
225 10136     1.109891e+02 -1.507763e+02
225 1991     -3.433266e+02 1.903429e+02
225 5     -1.239293e+02 2.622951e+02
225 17016     3.687823e+02 -1.632684e+02
225 17017     1.144847e+02 1.565485e+02
225 13079     3.623300e+02 1.543577e+02
225 17018     2.126068e+01 3.421350e+02
225 5542     -4.477721e+02 3.005856e+02
225 17019     -6.353386e+02 -1.676077e+02
225 13685     -7.221589e+02 -1.310784e+02
225 440     -4.245264e+02 -2.369672e+01
225 14403     -2.591392e+02 3.256004e+02
225 2494     -1.048434e+02 4.439894e+02
225 12761     -7.517028e+02 2.344192e+02
225 1206     -6.205054e+02 1.985824e+02
225 3140     -7.066182e+02 -1.776733e+01
225 5550     -2.073894e+02 -1.364276e+01
225 13169     -7.867322e+01 -2.424725e+01
225 16305     -5.403628e+02 -1.110829e+02
225 5539     1.481740e+02 -3.139503e+02
225 10142     2.157889e+02 -2.791332e+02
225 16628     5.487617e+02 -1.429155e+02
225 3115     1.493078e+02 -2.922491e+01
225 3755     -3.130610e+02 -1.524582e+02
225 3171     -3.724323e+02 -1.276429e+02
225 3765     -6.747638e+02 6.807568e+01
225 11677     -7.781395e+02 4.303931e+01
225 1346     -3.126011e+02 -1.073212e+01
225 2517     2.316058e+01 -1.622888e+01
225 5128     -5.196110e+02 -1.694702e+02
225 3128     -5.014162e+02 5.175957e+02
225 17020     -9.036584e+01 2.128975e+02
225 6717     1.311065e+02 2.533329e+02
225 17021     6.300090e+02 3.224648e+02
225 5586     -4.846132e+02 3.039925e+02
225 2865     2.600436e+02 3.695111e+02
225 5571     -4.292437e+02 2.489458e+02
225 16632     6.066112e+02 -2.107469e+02
225 455     -4.948449e+02 4.834698e+01
225 6039     -5.521135e+02 1.218148e+02
225 2818     4.365739e+02 1.387318e+02
225 9303     3.171045e+01 2.468506e+02
225 17022     5.139711e+02 2.909930e+01
225 7237     2.253877e+02 2.578756e+02
225 4099     -5.534862e+02 3.483513e+02
225 10148     -1.874596e+02 3.679253e+02
225 6064     -5.189077e+02 3.554007e+02
225 5572     -5.173390e+02 2.757205e+02
225 16711     6.392118e+02 2.545653e+02
225 1188     -6.684414e+02 1.622248e+02
225 6780     -4.376005e+02 1.243701e+02
225 17023     3.613220e+02 9.384329e+01
225 17024     -5.838777e+02 4.045842e+02
225 7594     -7.741495e+02 4.467066e+02
225 1413     -6.272900e+02 4.584935e+02
225 481     -5.433409e+02 4.757507e+02
225 16645     5.467869e+02 -2.001413e+02
225 10164     4.232551e+02 -2.803534e+02
225 1224     -2.866274e+02 -5.305024e+02
225 15694     -4.947130e+02 -2.359244e+02
225 7206     3.061798e+02 -2.014413e+02
225 15745     -6.594958e+02 1.154803e+01
225 1665     1.884799e+02 4.169342e+01
225 15696     -2.340684e+02 6.075134e+00
225 1163     3.059026e+02 -1.181995e+02
225 7283     5.930332e+02 -4.134521e-01
225 16208     3.441627e+02 -8.837183e+01
225 17025     -2.689490e+02 -1.094167e+02
225 1409     -5.705754e+02 5.273624e+02
225 1718     -7.044440e+01 2.024647e+02
225 2552     5.645142e-01 2.033752e+02
225 6741     1.974270e+02 1.952933e+02
225 3032     -4.429903e+02 1.845992e+02
225 16211     -4.905211e+02 1.421830e+02
225 1236     -4.832636e+02 3.621948e+00
225 16700     5.933444e+02 -7.511353e+01
225 9812     4.267830e+02 -3.271769e+02
225 17026     -5.931880e+02 -1.693254e+02
225 202     -2.600198e+02 2.283902e+02
225 13476     7.372437e-01 2.385551e+02
225 17027     3.874578e+02 2.645268e+02
225 16705     7.009705e+02 2.856241e+02
225 13536     -5.984165e+02 3.071896e+02
225 1498     -7.196606e+02 3.377331e+02
225 8870     -9.802069e+01 5.244204e+02
225 13528     -6.231974e+02 3.759843e+02
225 6772     2.056528e+02 3.897072e+02
225 15750     -4.059320e+02 3.917058e+02
225 16194     -5.308891e+02 4.404150e+02
225 5615     -6.395300e+02 5.025064e+02
225 10199     1.704139e+02 -2.906548e+02
225 16281     4.263789e+02 -2.747853e+02
225 5601     -4.638145e+02 -1.153937e+02
225 14052     -2.205084e+02 -1.217294e+02
225 17028     -6.723702e+02 -1.235613e+02
225 17029     -4.148666e+02 -1.372673e+02
225 17030     1.036788e+02 -2.209773e+02
225 12570     -1.009341e+02 2.024406e+02
225 3177     -3.792264e+02 -8.895917e+01
225 1036     -2.010623e+02 2.050062e+02
225 5634     -2.237241e+02 2.707110e+02
225 284     -6.647339e+00 2.667717e+02
225 6113     -5.409210e+02 2.632134e+02
225 16229     -4.744001e+02 2.563501e+02
225 5519     -3.459357e+01 2.368226e+02
225 6776     2.255582e+02 2.071122e+02
225 16708     4.690266e+02 2.059603e+02
225 16972     4.279303e+02 2.781466e+02
225 7180     -1.653129e+02 2.042711e+02
225 4680     -3.356641e+01 2.011435e+02
225 17007     -5.242436e+02 1.848963e+02
225 16129     -5.041302e+02 1.717163e+02
225 6857     1.804667e+02 1.489425e+02
225 7474     -7.253273e+02 1.150108e+02
225 17031     3.947434e+02 1.136472e+02
225 6372     -1.107987e+02 1.089535e+02
225 1375     -6.542487e+01 3.198829e+02
225 3189     3.235605e+02 4.915905e+02
225 5808     -5.548312e+02 4.414684e+02
225 13558     -5.756903e+02 4.216988e+02
225 16723     2.379888e+02 4.227753e+02
225 13547     -6.232180e+02 4.069037e+02
225 16260     -4.509296e+02 4.930980e+02
225 6790     -2.003968e+02 5.274108e+02
225 6105     -9.630847e+01 3.277962e+02
225 154     -1.982620e+02 2.985692e+02
225 1000     -1.632553e+02 3.006111e+02
225 1006     -1.302728e+02 2.998647e+02
225 496     -3.125226e+01 2.971577e+02
225 7848     3.004624e+02 -2.468809e+02
225 12759     -6.168970e+02 5.505525e+02
225 14076     -1.326869e+02 2.032692e+02
225 17032     -1.812915e+02 -4.947469e+02
225 17033     -2.213336e+01 7.304272e+01
225 179     -4.732642e+02 5.182422e+01
225 544     -6.922318e+02 -8.558044e+01
225 2184     -4.226903e+02 -8.699957e+01
225 5740     -3.363580e+02 -1.379559e+02
225 7851     -2.438489e+02 -1.385689e+02
225 10269     2.931458e+01 -1.378088e+02
225 9816     -5.184078e+02 -1.483470e+02
225 17034     -3.569961e+02 -1.503875e+02
225 530     -2.646341e+02 -1.630292e+02
225 16761     -6.761298e+02 2.105239e+02
225 15604     -5.104445e+02 1.266084e+02
225 7519     -6.375708e+01 2.678971e+02
225 5633     -1.667069e+02 2.704695e+02
225 2666     4.107258e+02 2.897763e+02
225 16132     -7.682488e+02 3.348416e+02
225 16353     -4.148311e+02 1.320568e+02
225 2270     -5.583107e+02 3.177932e+02
225 17035     1.725238e+01 1.835534e+02
225 6911     3.542350e+02 1.417225e+02
225 10204     2.510745e+02 1.409949e+02
225 7476     -4.126208e+02 1.493464e+02
225 10203     2.716954e+02 1.583538e+02
225 12542     -7.190856e+02 1.776701e+02
225 2628     2.944097e+02 1.787557e+02
225 6852     -4.524337e+02 2.600552e+02
225 16252     3.211639e+02 2.020389e+02
225 6207     -4.563770e+02 2.077443e+02
225 9308     -3.780873e+02 2.336975e+02
225 2554     -1.682507e+02 5.313872e+02
225 6789     -8.793579e+00 5.100447e+02
225 561     -5.213308e+02 -8.238263e+01
225 7705     -6.748925e+02 -5.231305e+01
225 12235     1.013658e+02 6.886639e+01
225 5710     -6.435951e+02 4.065011e+02
225 15350     -1.545703e+02 3.561167e+02
225 7853     -2.163927e+02 3.892798e+02
225 8168     -5.694855e+01 4.208544e+02
225 13559     -5.949974e+02 4.259215e+02
225 6798     1.033872e+02 4.548793e+02
225 12781     -2.460922e+02 -1.736856e+02
225 7265     5.979343e+02 -1.703044e+02
225 3249     2.485771e+02 -1.436696e+02
225 17036     -2.816140e+02 -1.286198e+02
225 13236     -2.609727e+02 -4.984956e+02
225 17037     -1.791915e+02 -4.455107e+02
225 17038     -7.423798e+01 -2.365319e+02
225 10212     2.980924e+02 -2.114449e+02
225 6841     1.528876e+02 8.478247e+01
225 12572     -2.201763e+02 6.000500e+01
225 17039     3.490734e+02 6.824744e+01
225 17040     1.339308e+02 6.847131e+01
225 5189     -4.601926e+02 6.773657e+01
225 7863     7.024738e+01 6.931323e+01
225 2125     -2.132678e+02 7.620575e+01
225 570     -2.996825e+02 7.826660e+01
225 6183     1.556788e+02 5.431158e+01
225 11115     -4.010559e+00 8.665417e+01
225 552     -7.380859e+02 9.236160e+01
225 5662     4.283599e+02 1.079587e+02
225 6905     2.185330e+02 1.103311e+02
225 16770     3.432186e+02 1.233347e+02
225 17041     3.945538e+01 1.234476e+02
225 13705     -2.349573e+02 -1.114026e+02
225 1043     5.971024e+02 -1.075107e+02
225 4153     -3.033163e+02 -1.009548e+02
225 581     -1.459773e+02 -9.583569e+01
225 16035     3.150046e+02 -9.440332e+01
225 582     -1.329645e+02 -8.089124e+01
225 12414     -6.706168e+02 -2.781250e+00
225 3329     -5.207914e+02 3.004510e+01
225 3318     -2.303743e+02 3.302820e+01
225 5924     1.591959e+02 3.803448e+01
225 15722     -6.188037e+02 4.154218e+01
225 13613     -6.761957e+02 4.550812e+02
225 6875     2.722040e+02 4.026827e+02
225 9809     -1.093080e+02 4.027904e+02
225 6145     -1.798229e+02 3.987106e+02
225 2597     -6.362754e+02 4.573146e+02
225 15331     -1.116893e+02 4.991908e+02
225 1307     -1.433662e+02 3.447021e+02
225 16198     -1.723556e+02 3.467116e+02
225 3082     2.456941e+02 3.563338e+02
225 16360     -6.691390e+02 3.537010e+02
225 8197     -6.561744e+02 3.591164e+02
225 16968     -2.761111e+02 -1.774006e+02
225 1910     -1.817255e+01 3.875128e+02
225 17042     2.830150e+02 3.921912e+02
225 17043     -2.040560e+02 3.945618e+02
225 14694     2.165778e+02 -2.177219e+02
225 16667     5.945936e+02 -2.381998e+02
225 1425     -5.841547e+02 -2.499000e+02
225 16720     1.433385e+02 -1.927575e+02
225 17005     5.808041e+02 -4.032449e+02
225 12578     -8.692072e+01 5.302770e+02
225 17044     -1.431522e+02 5.329588e+02
225 17045     -4.900528e+02 -1.836804e+02
225 12580     -6.942023e+02 -1.838571e+02
225 17046     -5.883127e+02 -1.497617e+02
225 17047     5.372057e+02 -6.278149e+01
225 13207     -6.466152e+02 -2.069623e+01
225 6238     2.025947e+02 2.881879e+01
225 5474     -5.210383e+02 5.192365e+01
225 17048     -1.329340e+01 5.822064e+01
225 3907     -3.638323e+02 6.519800e+01
225 264     1.711649e+02 6.734241e+01
225 5203     1.968795e+02 -1.598694e+02
225 11117     2.645231e+02 7.135535e+01
225 2250     -1.361730e+02 7.321521e+01
225 14072     -3.379331e+02 -9.740765e+01
225 636     -1.592424e+02 -1.078331e+02
225 576     -1.337906e+02 -1.074611e+02
225 11110     -2.493942e+02 -9.415906e+01
225 12586     -4.176071e+02 -9.267993e+01
225 5955     -5.345115e+02 -9.284570e+01
225 614     -1.582976e+02 -8.410242e+01
225 1100     -5.482830e+02 -8.082306e+01
225 17049     -7.358130e+02 2.309007e+02
225 16741     -7.354845e+02 1.882439e+02
225 17050     -7.533650e+02 1.960747e+02
225 12551     -7.202343e+02 2.098693e+02
225 17051     -7.212472e+02 2.298688e+02
225 17052     -7.590846e+02 2.555587e+02
225 17053     -7.336193e+02 2.571097e+02
225 5529     -7.221741e+00 2.730020e+02
225 10026     3.623247e+02 1.035618e+02
225 2249     -1.122155e+02 7.821912e+01
225 13206     -9.954767e+01 9.177435e+01
225 17054     -5.230479e+02 9.226462e+01
225 1733     2.053333e+02 9.783881e+01
225 1467     -7.128884e+02 9.713626e+01
225 16247     4.351569e+01 1.462420e+02
225 14806     -1.206900e+02 5.121727e+02
225 15009     2.931178e+02 4.718535e+02
225 13529     3.994303e+02 4.607038e+02
225 15225     -3.892381e+02 -5.402386e+02
225 15358     -4.671326e+02 -5.020638e+02
225 10271     -5.340858e+02 -1.378726e+02
225 15003     -2.166618e+02 -5.294781e+02
225 16135     -3.905561e+02 6.686456e+01
226 10898     -1.928317e+02 -2.765656e+01
226 17055     -1.984406e+02 -3.205574e+02
226 17056     5.078369e+01 -3.336428e+02
226 1520     1.301135e+01 3.508899e+01
226 16619     -5.229445e+02 1.699645e+02
226 10543     -6.653105e+02 4.404061e+02
226 3104     4.620907e+02 2.026547e+02
226 16683     -6.911185e+02 -2.601347e+02
226 16187     4.070243e+02 -4.048878e+02
226 17016     4.936494e+02 -3.369510e+02
226 4991     2.365149e+02 -3.076276e+02
226 17018     1.631384e+02 8.915701e+01
226 1608     -8.053979e+01 4.414447e+02
226 16304     -5.845335e+02 -3.445925e+02
226 7775     4.054377e+02 -3.489807e+00
226 10140     4.732734e+02 -5.893213e+01
226 1532     -2.543098e+02 -2.362343e+02
226 931     4.157314e+02 -8.982300e+01
226 1331     -5.420713e+02 -8.433081e+01
226 17057     2.681122e+02 -6.165381e+01
226 16684     7.374478e+02 7.547241e+00
226 12185     -5.336541e+02 5.487616e+01
226 13083     7.906744e+02 6.883575e+01
226 17058     -7.206304e+02 7.395892e+01
226 16631     6.439608e+02 8.364215e+01
226 17059     2.781774e+02 9.694382e+01
226 7789     -3.985032e+02 2.570888e+02
226 16630     1.105649e+02 3.769207e+02
226 7122     5.891858e+02 -3.443185e+02
226 17060     5.008274e+02 3.560305e+02
226 5315     -1.038531e+02 -1.692698e+02
226 7143     -6.154221e+02 -1.912423e+02
226 1531     2.742565e+02 -2.199026e+02
226 6498     -4.057857e+02 -2.796685e+02
226 16628     6.557358e+02 -3.054136e+02
226 12860     -3.391523e+02 -3.199536e+02
226 5013     -1.562938e+02 -3.505370e+02
226 16317     -6.758254e+02 -3.628630e+02
226 16226     6.700951e+02 -4.272113e+02
226 6503     -3.329146e+02 -4.488782e+02
226 16726     -4.123345e+02 -5.095079e+02
226 17061     6.915215e+02 -5.190476e+02
226 5000     8.549249e+01 -3.456735e+02
226 509     -3.758636e+01 -1.639385e+02
226 10146     -4.606298e+02 -1.140297e+02
226 11240     -6.390444e+02 5.540218e+02
226 11930     -4.716318e+02 -4.480641e+02
226 938     -5.651349e+02 -3.774175e+02
226 13524     2.584502e+02 -3.632133e+02
226 2616     -9.444885e+00 -3.585140e+02
226 16306     -7.322567e+02 -3.225184e+02
226 19     -5.522238e+02 -2.285072e+02
226 3127     1.606074e+02 -2.137916e+02
226 16626     6.792944e+01 -2.186080e+02
226 52     -5.685412e+02 4.630438e+02
226 10580     5.852316e+02 3.956691e+02
226 1335     -1.826870e+02 3.676516e+02
226 5550     -5.032501e+01 -2.199788e+02
226 16180     -8.176160e+01 3.111942e+02
226 17062     -2.066455e+01 2.558702e+02
226 7147     -3.117742e+02 2.270320e+02
226 2126     -6.889694e+02 -1.131732e+01
226 34     -1.479674e+02 -2.189478e+02
226 17063     1.640540e+02 -1.625107e+02
226 35     7.752905e+01 -1.612006e+02
226 16620     -6.497650e+01 4.424241e+02
226 6683     -3.220865e+02 7.585645e+01
226 2004     4.801178e+02 5.025148e+02
226 1347     -2.877420e+02 3.183334e+02
226 17064     -6.262448e+02 2.872915e+02
226 16189     2.961217e+02 2.106776e+02
226 11802     3.666244e+02 1.867910e+02
226 6726     1.723118e+02 1.577419e+02
226 3134     3.331846e+02 4.137164e+01
226 11933     -1.210699e+01 -6.438965e+00
226 12495     6.528020e+02 -1.486278e+02
226 956     3.171479e+02 -1.560473e+02
226 15687     -4.401796e+02 -1.698098e+02
226 7176     -6.905554e+02 -1.611938e+02
226 14906     -6.312297e+02 -3.071073e+02
226 7794     2.126957e+02 -5.718079e+01
226 3154     -1.586505e+02 -3.249089e+02
226 9516     -5.809601e+01 -3.329387e+02
226 17065     -6.333497e+02 -4.150439e+02
226 17066     5.348533e+02 -4.482891e+02
226 17067     -5.633374e+02 -4.600070e+02
226 5856     -7.532817e+02 -5.433489e+02
226 13842     -5.203483e+02 -4.956725e+02
226 2032     -4.322768e+02 3.305478e+02
226 3762     3.735990e+02 2.788568e+01
226 16634     7.515446e+02 5.727850e+01
226 4097     -9.628387e+01 6.711334e+01
226 1017     4.712549e+02 1.224563e+02
226 6706     3.575413e+02 1.295600e+02
226 1358     -4.996261e+02 1.417190e+02
226 481     -3.532031e+02 1.948661e+02
226 17068     -7.466101e+02 2.305586e+02
226 1362     -5.695696e+02 2.798040e+02
226 15906     -6.546596e+02 3.184342e+02
226 2023     -3.270553e+02 3.308853e+02
226 12770     -5.653828e+02 3.363261e+02
226 486     -2.965043e+02 3.526001e+02
226 17069     -5.006914e+02 3.625848e+02
226 11241     3.895781e+02 3.824902e+02
226 17070     -5.488648e+02 4.061982e+02
226 17071     -6.792215e+02 5.241209e+02
226 16635     7.195804e+02 4.263245e+02
226 12533     -4.433980e+02 -2.605530e+00
226 16808     -4.929048e+02 1.713367e+01
226 3169     -5.215852e+02 -4.160747e+02
226 17072     -7.838752e+02 -3.968995e+02
226 1572     2.986792e+02 -3.728931e+02
226 6746     -6.511543e+02 1.585773e+01
226 17073     3.092113e+02 -3.387905e+02
226 12906     3.628093e+02 -3.093945e+02
226 1610     -7.420947e+01 -2.046773e+02
226 15498     -3.351111e+02 -1.664429e+02
226 13519     3.099067e+02 -1.564619e+02
226 959     -4.719809e+02 -1.484680e+02
226 13517     2.080080e+02 -7.440863e+01
