64 3432 16351
0 0     2.203677e+02 1.492853e+01
51 219     -5.632190e+01 2.655777e+02
51 3219     -1.005951e+01 2.630844e+02
51 500     -2.457237e+02 2.452320e+02
51 3370     6.528307e+02 2.467736e+02
51 169     -3.638342e+02 2.420887e+02
51 2381     -3.957011e+02 2.265656e+02
51 753     1.347192e+02 2.258748e+02
51 297     -1.962040e+02 2.166553e+02
51 794     1.694661e+02 2.164435e+02
51 3123     -2.282805e+02 1.948900e+02
51 495     2.257545e+02 1.682826e+02
51 232     -4.262140e+02 1.597834e+02
51 3371     -3.454498e+01 4.920902e+02
51 231     -4.270647e+02 1.940135e+02
51 230     2.015596e+02 1.936500e+02
51 203     -2.478365e+02 -1.817632e+02
51 3372     -3.886007e+02 -3.017354e+02
51 199     -1.566629e+02 -2.968040e+02
51 2382     2.923031e+02 2.969250e+02
51 911     -1.004108e+02 3.836056e+02
51 174     -6.439044e+01 3.799855e+02
51 957     8.219910e+01 3.833001e+02
51 484     1.319228e+02 3.743310e+02
51 2383     -2.125187e+02 3.539160e+02
51 2970     1.938749e+02 3.492620e+02
51 483     -2.578298e+02 3.369071e+02
51 2667     2.382917e+02 3.318880e+02
51 2971     -3.135065e+02 3.013731e+02
51 192     -2.951233e+01 -2.571025e+02
51 319     2.642533e+02 -9.968781e+01
51 786     -2.869058e+02 -1.188419e+02
51 3124     2.373954e+02 -1.243516e+02
51 788     -2.710874e+02 -1.537617e+02
51 202     1.923383e+02 -1.832881e+02
51 742     -4.637783e+02 -2.094615e+02
51 3125     -1.099986e+02 -2.512844e+02
51 191     -1.825601e+02 -2.184436e+02
51 463     -1.920027e+02 -2.830742e+02
51 730     -2.871013e+02 -3.300441e+02
51 931     2.247980e+02 -3.330129e+02
51 2988     1.854995e+02 -3.643232e+02
51 935     -1.775445e+02 -3.787388e+02
51 3102     -9.858948e+00 -3.994816e+02
51 474     -3.125982e+02 -9.292493e+01
51 157     2.407213e+02 1.332595e+02
51 494     -3.006050e+02 1.125275e+02
51 2883     2.725375e+02 1.067434e+02
51 909     -4.653676e+02 9.682593e+01
51 3242     -8.340027e+01 9.300439e+01
51 496     -3.249162e+02 4.640375e+01
51 236     -1.571158e+02 4.181067e+01
51 3373     -4.516346e+02 1.334536e+02
51 158     -1.866836e+02 1.035889e+01
51 3223     -5.090421e+02 -1.014954e+02
51 142     1.459539e+02 5.594360e+00
51 910     4.812007e+02 -2.670715e+00
51 476     -1.545430e+02 -2.176648e+01
51 477     -3.289819e+02 -2.424048e+01
51 2666     -3.909041e+02 -3.706995e+01
51 828     2.886403e+02 -3.217450e+01
51 2887     -3.183502e+02 9.183411e+00
51 323     -2.145258e+01 8.992371e+00
51 3374     6.729641e+02 7.658209e+01
51 238     3.227614e+02 6.151306e+00
51 221     -3.620722e+02 -2.333069e+01
51 893     4.245059e+02 -4.381464e+01
51 207     -3.155179e+02 -5.537061e+01
51 783     2.722321e+02 -6.310431e+01
51 205     4.593567e+02 -1.105569e+02
51 204     -3.335511e+02 -1.699189e+02
51 835     -3.865755e+02 3.573865e+01
51 836     8.720618e+01 5.490277e+01
51 3290     -1.239888e+02 6.096436e+01
51 1727     2.843021e+02 7.439917e+01
51 234     -3.115863e+02 7.884222e+01
51 793     4.609692e+02 1.144446e+02
51 3074     -3.589348e+02 1.151825e+02
51 812     -4.915921e+02 1.246874e+02
51 2415     1.476221e+01 -2.903331e+02
51 2847     -5.181274e+02 1.561743e+01
51 485     -1.490588e+02 3.773836e+02
51 3375     -1.104254e+02 -4.654917e+02
51 3376     5.368157e+02 -3.351509e+02
51 2414     -6.936951e+00 -3.124081e+02
51 3132     4.288983e+01 -3.072775e+02
51 385     3.264281e+02 -3.048806e+02
51 2900     -3.065165e+02 -1.974414e+02
51 3377     5.531040e+02 -2.705547e+02
51 2899     1.766472e+02 -2.590154e+02
51 772     -1.435776e+02 -2.434838e+02
51 313     2.175526e+02 -2.415704e+02
51 320     3.388779e+02 -2.351282e+02
51 223     1.855927e+02 -2.309351e+02
51 3130     -2.720760e+02 -2.326810e+02
51 3378     1.648312e+02 -2.097274e+02
51 301     1.154077e+02 2.729562e+02
51 3379     5.345359e+02 2.418065e+02
51 3044     1.670817e+02 3.282492e+02
51 3128     -2.188350e+02 -3.315140e+02
51 1069     -7.089111e+00 4.148881e+02
51 307     1.126426e+02 4.009986e+02
51 487     -3.220129e+01 3.892124e+02
51 804     2.267612e+02 3.642238e+02
51 3043     -7.811774e+01 3.177548e+02
51 2671     -3.507710e+02 3.085826e+02
51 813     9.709924e+01 2.201408e+02
51 752     4.101256e+02 2.187276e+02
51 550     -3.135299e+02 1.850581e+02
51 791     3.281084e+02 3.035728e+02
51 811     -4.336487e+02 2.262613e+02
51 799     -4.257544e+01 2.383386e+02
51 798     9.824585e+01 2.483365e+02
51 228     -9.189581e+01 2.562058e+02
51 226     7.304565e+01 2.827819e+02
51 809     -2.548647e+02 1.679549e+02
51 220     -5.558997e+01 2.973607e+02
51 2301     2.838966e+02 3.693286e+01
51 299     1.553665e+02 2.551449e+02
51 3380     -3.616411e+02 2.189097e+02
51 296     -2.507571e+02 2.130712e+02
51 808     -4.912796e+02 1.666135e+02
51 326     -3.026737e+02 1.573200e+02
51 325     2.796365e+02 1.511491e+02
51 293     -3.447156e+02 9.023257e+01
51 2670     3.331974e+02 8.683020e+01
51 324     3.067599e+02 8.109546e+01
51 3280     3.986475e+02 7.177679e+01
51 308     -1.288199e+02 4.031209e+02
51 3070     -3.990582e+01 3.602746e+02
51 3289     -1.249459e+02 4.279396e+02
51 2907     1.118870e+02 4.256315e+02
51 3225     -4.248818e+02 2.661305e+02
51 312     7.227441e+01 3.342678e+02
51 2676     -3.644105e+02 3.272690e+02
51 305     1.385627e+02 3.195818e+02
51 801     -3.252069e+01 3.138610e+02
51 562     -8.261810e+01 3.052337e+02
51 303     -9.384949e+00 2.943321e+02
51 302     -9.956238e+01 2.841335e+02
51 2736     -1.708088e+02 2.791136e+02
51 306     1.413141e+02 -2.499666e+02
51 2680     -1.359849e+02 -2.575630e+02
51 845     6.733337e+00 -2.634896e+02
51 3142     -2.149849e+02 -2.675336e+02
51 536     1.582903e+02 -2.738328e+02
51 263     -1.208024e+02 -2.793282e+02
51 527     6.068420e+01 -2.834061e+02
51 1732     -3.084595e+01 -2.925159e+02
51 336     -1.284233e+02 -3.001086e+02
51 521     2.174621e+02 -3.015184e+02
51 1728     9.161145e+01 -3.304802e+02
51 522     -1.768967e+02 -3.422456e+02
51 523     2.387268e+00 -3.656838e+02
51 840     4.683386e+01 -3.643355e+02
51 209     -2.846788e+02 -3.674258e+02
51 839     2.183402e+02 -3.755501e+02
51 2138     9.685046e+01 -4.161589e+02
51 2937     4.028488e+02 3.555548e+01
51 535     -2.026245e+02 -2.490863e+02
51 354     3.424578e+02 -1.651520e+01
51 3245     -6.024433e+02 -3.313776e+01
51 3072     -4.409181e+02 -5.147156e+01
51 2684     3.349192e+02 -5.500732e+01
51 2678     3.938898e+02 -5.965436e+01
51 222     3.055640e+02 -6.893317e+01
51 3148     -5.028926e+02 -7.469678e+01
51 829     -3.548980e+02 -1.281027e+02
51 318     2.725603e+02 -1.419012e+02
51 3224     5.388290e+02 -2.430291e+02
51 3056     1.573725e+02 -2.321295e+02
51 331     -3.557837e+02 -2.275128e+02
51 2755     -3.836468e+02 -2.007426e+02
51 2681     3.611056e+02 -1.517971e+02
51 2716     2.973984e+02 -1.332687e+02
51 315     2.176891e+02 -2.071233e+02
51 264     2.506488e+01 -3.543215e+02
51 353     5.034136e+02 -1.829041e+00
51 2770     1.224026e+02 -8.116138e+01
51 333     1.030206e+02 -2.665405e+02
51 3226     3.997900e+02 2.562563e+02
51 3257     -6.739442e+02 5.384676e+02
51 2701     -1.560206e+02 2.561246e+02
51 3322     -5.851276e+01 -1.566491e+02
51 2804     -2.024378e+02 3.493201e+02
51 2904     3.743530e+02 2.869298e+02
51 1865     3.002338e+01 2.908889e+02
51 907     2.794884e+02 2.965047e+02
51 3069     -8.545190e+01 3.522717e+02
51 961     1.828044e+02 3.441428e+02
51 1070     -3.016412e+02 3.017841e+02
51 2677     -1.911154e+02 3.316186e+02
51 3381     -2.425198e+02 3.042887e+02
51 2901     3.370677e+02 3.238474e+02
51 2675     3.524957e+02 3.125426e+02
51 2909     -1.597181e+02 3.213384e+02
51 3283     3.012860e+02 2.400771e+02
51 3244     -4.748798e+02 2.001647e+02
51 2747     2.525454e+02 2.084710e+02
51 2698     -2.775886e+02 2.138141e+02
51 2688     -3.270256e+02 2.206231e+02
51 2814     3.551006e+02 2.213424e+02
51 2915     -2.274927e+02 2.201044e+02
51 68     -1.531848e+01 2.284566e+02
51 2699     -3.837018e+02 2.290132e+02
51 3075     -4.480173e+02 2.457907e+02
51 3141     1.296109e+02 2.516667e+02
51 2702     -2.078683e+02 2.634805e+02
51 2917     -3.463638e+02 2.639352e+02
51 2817     9.105066e+01 2.659077e+02
51 3382     1.060953e+02 -7.200006e+01
51 1872     1.614124e+02 6.487738e+01
51 2920     5.904803e+01 1.491375e+02
51 2949     6.295549e+02 4.985543e+02
51 2283     -1.515593e+02 3.676543e+02
51 2926     7.399457e+01 3.748866e+02
51 2902     2.480542e+02 3.798230e+02
51 2903     2.302319e+02 3.874686e+02
51 2738     1.338770e+02 3.640574e+02
51 3137     -1.432886e+02 4.225322e+02
51 3138     -9.063513e+01 4.304242e+02
51 1752     -3.429766e+02 -9.967932e+01
51 789     -2.221702e+02 -1.980954e+02
51 415     -1.573112e+02 -1.902377e+02
51 1751     -2.810134e+02 -1.847130e+02
51 138     2.490547e+02 -1.723514e+02
51 2717     4.046548e+02 -1.215961e+02
51 2683     -3.997431e+02 -1.205558e+02
51 1793     7.745374e+01 -1.186656e+02
51 1837     2.045167e+02 -1.085231e+02
51 2853     -2.532858e+02 -1.046367e+02
51 3144     1.963575e+02 -2.105925e+02
51 3232     -1.715555e+02 -7.891699e+01
51 2912     -3.624771e+02 -4.701886e+01
51 2674     1.907717e+02 -4.162512e+01
51 1771     -2.339105e+02 -3.552612e+01
51 2720     -4.791922e+02 -3.731964e+01
51 984     -2.519025e+01 -2.490015e+01
51 134     -7.602325e+01 -2.888106e+02
51 2765     -6.516315e+01 -3.867815e+02
51 1747     -8.625781e+01 -3.425431e+02
51 2763     3.337537e+02 -3.223398e+02
51 2251     -1.092083e+02 -3.094832e+02
51 3285     -2.743482e+02 -2.960571e+02
51 3383     -7.746556e+02 -2.915566e+02
51 3361     4.264818e+02 -2.088263e+01
51 3230     3.326313e+02 -2.834046e+02
51 3054     3.958026e+01 -2.801625e+02
51 2898     -9.659912e+01 -2.707708e+02
51 330     -1.785942e+02 -2.477455e+02
51 2709     1.143959e+02 -2.357822e+02
51 1780     -1.726703e+02 -2.286862e+02
51 2711     -2.804578e+01 -2.218149e+02
51 3284     -1.664567e+02 1.410044e+02
51 1765     3.181487e+02 1.018459e+02
51 3238     2.056594e+02 1.195244e+02
51 2690     2.954618e+02 1.205119e+02
51 3324     3.839905e+00 1.206661e+02
51 1956     -2.390290e+02 1.248476e+02
51 2784     4.061605e+02 1.322052e+02
51 2725     -4.380650e+02 1.404160e+02
51 1734     3.521206e+02 1.411646e+02
51 2686     -3.395657e+02 1.528428e+02
51 2723     1.093018e+00 1.608214e+02
51 1761     2.639407e+02 1.644536e+02
51 340     -3.279610e+02 1.678164e+02
51 3139     -6.909296e+01 1.873537e+02
51 897     -2.782678e+02 1.882558e+02
51 2923     1.103972e+02 1.960987e+02
51 3234     4.872386e+02 -1.913098e+01
51 2257     -2.828276e+02 1.273096e+01
51 2693     -5.040363e+02 3.412213e+01
51 352     1.902335e+02 5.576776e+01
51 2722     3.459620e+02 6.599353e+01
51 3140     -1.400381e+02 1.992562e+02
51 1745     1.789608e+02 7.330884e+01
51 1739     -2.169941e+02 7.757941e+01
51 2692     -3.716936e+02 7.654156e+01
51 2707     4.214966e+02 7.965662e+01
52 70     -2.154279e+02 -1.831185e+02
52 1723     3.424149e+02 -6.495264e+01
52 85     -3.080809e+02 1.722327e+02
52 86     6.523505e+02 4.040872e+02
52 2106     2.601832e+02 2.042037e+02
52 75     2.623187e+02 -9.299243e+01
52 3314     -5.126606e+02 1.331963e+02
52 2873     -5.946903e+02 -3.609610e+02
52 127     -5.010636e+02 -3.089025e+02
52 107     -6.951628e+02 -1.620093e+02
52 105     -5.840765e+02 -1.376823e+02
52 97     -5.856620e+02 2.383156e+02
52 111     -6.809414e+02 2.560581e+02
52 167     1.396009e+02 3.830018e+02
52 190     1.482531e+02 -2.797739e+02
52 166     3.516887e+02 3.952972e+02
52 113     2.427377e+02 3.635329e+02
52 179     6.228497e+01 3.231853e+02
52 2663     4.270752e+02 3.294605e+02
52 1724     -5.045426e+02 3.035524e+02
52 164     5.402478e+02 3.117228e+02
52 141     5.642515e+02 2.235905e+02
52 163     -6.979639e+01 2.121308e+02
52 159     6.606008e+02 1.598335e+02
52 3384     -7.011242e+02 1.496846e+02
52 142     6.247925e+02 6.960635e+01
52 101     -6.152907e+02 5.196799e+01
52 158     -1.115543e+02 6.133432e+01
52 154     -1.581552e+02 -2.815552e+01
52 448     -5.568970e+02 -3.953625e+01
52 3156     2.601965e+02 -2.447903e+02
52 3355     3.731790e+02 -2.831791e+02
52 191     -7.729901e+01 -4.247944e+02
52 186     4.420630e+02 -2.035660e+02
52 185     3.425609e+02 -1.967203e+02
52 184     7.725824e+01 -2.022020e+02
52 3217     5.750315e+02 -8.593378e+01
52 147     -6.061011e+01 -9.112347e+01
52 152     -7.069391e+02 -5.584851e+01
52 232     -6.536863e+02 3.548901e+02
52 761     -3.248183e+02 3.354957e+02
52 2665     -5.195312e+01 3.047907e+02
52 234     -3.941492e+02 1.996302e+02
52 161     -1.590825e+02 1.499131e+02
52 496     -4.142812e+02 1.315934e+02
52 236     -5.457623e+01 1.278508e+02
52 237     -4.141230e+02 5.505844e+01
52 3354     5.689791e+02 -4.352722e+00
52 2669     4.817157e+02 -1.244274e+02
52 314     -5.297643e+02 -4.464287e+02
52 742     -6.927020e+02 -4.272306e+02
52 727     -5.311434e+02 5.321552e+02
52 297     -1.516038e+02 4.978709e+02
52 296     -2.759272e+02 4.846360e+02
52 293     -4.651413e+02 2.184765e+02
52 491     -5.640026e+02 5.362390e+01
52 221     -4.908989e+02 -2.168811e+01
52 321     -4.639253e+02 -1.053743e+02
52 1745     6.831755e+02 2.108645e+02
52 2899     7.126407e+02 -4.825743e+02
52 535     -1.177141e+02 -4.881607e+02
52 2674     7.219338e+02 -2.857800e+01
52 2683     -5.610686e+02 -2.277020e+02
52 2761     2.835194e+02 2.447324e+01
52 1770     2.194150e+02 2.487961e+01
52 3358     -8.869623e+01 2.866272e+01
52 3360     6.026946e+02 3.639905e+01
52 2692     -5.250805e+02 1.848311e+02
52 1740     1.667279e+02 4.387506e+02
52 3385     6.079324e+02 1.967831e+02
52 346     -3.389960e+02 4.752813e+02
52 1068     4.744789e+02 3.266643e+02
52 2685     3.117992e+02 3.502350e+02
52 2913     -5.393047e+02 3.817376e+02
52 897     -3.372105e+02 4.280545e+02
52 1771     -2.070568e+02 -3.728943e+01
52 1751     -2.976946e+02 -3.526035e+02
52 2754     -3.145005e+02 -3.123826e+02
52 1752     -4.408894e+02 -1.813445e+02
52 2245     6.733827e+02 7.009094e+00
52 2718     -5.025822e+02 -1.544257e+02
52 1789     -6.333081e+01 -1.363740e+02
52 3326     2.064178e+02 2.739808e+02
52 2272     6.706097e+01 2.175172e+02
52 2732     -6.171993e+02 1.561244e+02
52 1766     -4.879313e+02 1.419417e+02
52 2795     5.492977e+02 1.179679e+02
52 1834     2.496346e+02 1.110811e+02
52 1738     2.077476e+02 9.663007e+01
52 2259     3.162694e+02 6.939612e+01
52 2766     3.156003e+02 2.937311e+01
52 2726     -4.066094e+02 2.925789e+02
52 2706     -1.750000e+01 3.160379e+02
52 2782     -5.832405e+02 3.474263e+02
52 3320     -3.076205e+02 3.650599e+02
52 2700     1.716205e+02 4.015932e+02
52 2269     -1.760016e+02 5.236848e+02
52 1855     -2.208882e+02 5.298310e+02
52 1843     1.342578e+01 -1.712288e+02
52 2759     -1.240570e+01 -4.969603e+02
52 2758     -2.734589e+02 -4.424494e+02
52 1798     -1.958552e+02 -4.353936e+02
52 2253     -3.787058e+02 -4.172257e+02
52 2262     -3.633190e+02 -3.331552e+02
52 2772     3.668053e+02 -1.734038e+02
52 2735     1.863074e+02 2.660541e+01
52 2720     -7.507922e+02 -5.910901e+01
52 2842     -6.529095e+02 -3.913446e+01
52 1826     -5.962284e+02 -3.773541e+01
52 1829     -4.602987e+02 -1.314026e+01
52 2779     5.291589e+02 -1.080853e+01
52 3332     -5.071780e+02 1.759094e+00
52 811     -6.848948e+02 5.038138e+02
52 2938     -1.093124e+02 1.233244e+02
52 1883     9.871625e+01 3.888646e+02
52 1969     5.183638e+02 2.459866e+02
52 1967     -5.671329e+02 1.602558e+02
52 2554     -6.834443e+02 1.577284e+02
52 1889     -4.086569e+02 1.474302e+02
52 1873     -4.527478e+02 1.408126e+02
52 2277     -1.133350e+01 -1.697504e+01
52 1960     -3.914564e+02 1.160017e+02
52 1833     5.918914e+02 1.138303e+02
52 2942     6.197748e+02 1.142584e+01
52 1830     -4.149624e+02 9.737549e-01
52 1924     -1.965591e+02 5.138615e+02
52 1907     -1.787880e+02 4.973614e+02
52 1913     6.604042e+02 4.923740e+02
52 1910     -4.566034e+01 4.814864e+02
52 1959     7.391307e+02 4.428873e+02
52 2799     -5.687360e+01 2.631077e+02
52 2750     -2.653279e+02 4.068983e+02
52 1955     -3.573554e+02 2.889307e+02
52 1809     4.064323e+02 -2.337139e+02
52 2852     1.916362e+02 -2.361466e+02
52 2312     -2.504703e+02 -2.926354e+02
52 2929     -4.167846e+02 -3.105217e+02
52 534     -3.291617e+02 -3.894714e+02
52 775     6.764545e+02 -3.902164e+02
52 2827     7.173606e+02 -3.907405e+02
52 1802     -5.308444e+02 -3.995441e+02
52 2314     -1.530959e+02 -4.017113e+02
52 1822     -1.779035e+02 -4.122250e+02
52 2313     -4.732848e+02 -4.590002e+02
52 1927     -3.883733e+02 -2.359491e+01
52 2296     -1.001110e+02 -1.840963e+02
52 1838     -6.681399e+02 -2.157325e+02
52 2841     2.610297e+02 -2.208807e+01
52 2840     -7.036236e+02 -2.671613e+01
52 1926     -4.138736e+02 -3.006604e+01
52 2293     6.075027e+02 -2.860321e+01
52 2299     -5.197858e+02 -1.382237e+02
52 2266     -4.155127e+01 -2.561108e+01
52 1944     -4.087084e+02 -1.635687e+02
52 1945     -5.453768e+02 -1.680848e+02
52 1790     -3.878171e+02 -1.726376e+02
52 1792     2.964052e+02 -1.718825e+02
52 2941     -3.732596e+02 -1.426435e+02
52 1972     -3.529743e+02 2.529063e+02
52 2304     9.114136e+00 1.329214e+02
52 1936     7.010984e+02 1.426971e+02
52 2286     -5.278784e+01 1.420514e+02
52 2794     5.273246e+02 1.482898e+02
52 2306     -5.886741e+02 1.644854e+02
52 1948     5.765265e+02 -3.457227e+01
52 1928     -5.757649e+02 -1.978333e+01
52 2294     2.217847e+01 6.471802e+00
52 1931     -5.795262e+02 6.940369e+00
52 1933     -3.053913e+02 8.049225e+01
52 2865     -5.411357e+02 9.025183e+01
52 2788     -5.163342e+02 4.779237e+02
52 2217     -4.070551e+02 4.912814e+02
52 1854     -7.521448e+01 2.778917e+02
52 2798     -5.004762e+02 2.591147e+02
52 1953     5.905215e+02 3.189787e+02
52 1958     -3.047080e+02 3.928418e+02
52 2316     -6.833945e+02 -4.269514e+02
52 317     -4.494204e+02 -3.938915e+02
52 1994     -4.470632e+02 -3.515306e+02
52 1795     1.771306e+02 -3.158591e+02
52 1943     -4.061103e+02 -1.825361e+02
52 2298     -5.084814e+02 -1.851810e+02
52 1949     -5.555907e+02 -6.093292e+01
52 1950     -4.219276e+02 -5.354614e+01
52 1916     -5.053523e+02 -4.453632e+01
52 3363     4.185042e+02 -2.896521e+02
52 1999     -3.490489e+02 -2.801197e+02
52 743     -6.643469e+02 -2.638000e+02
52 2305     -5.946530e+02 -2.421033e+02
52 2295     -5.252615e+02 -2.193075e+02
52 2805     3.955433e+02 3.926938e+02
52 2236     -1.586901e+02 4.944944e+02
52 3238     7.350967e+02 3.136519e+02
52 1956     -2.365573e+02 2.972175e+02
52 453     -5.106082e+02 3.099496e+02
52 2807     1.195209e+02 3.249670e+02
52 2255     -2.314398e+01 -2.008862e+02
52 1837     7.600084e+02 -1.637976e+02
52 2898     1.191721e+02 -5.226902e+02
52 1856     -5.504275e+02 5.166511e+02
53 2010     -5.725037e+00 -4.221924e+02
53 2009     -7.498108e+00 -4.878345e+01
53 1531     -6.151605e+01 -3.774291e+02
53 2584     -6.020563e+01 -1.422630e+02
53 991     3.827814e+01 -1.464051e+02
53 2015     1.353843e+02 -3.730082e+02
53 986     4.342908e+01 -3.835729e+02
53 990     -1.151471e+01 -2.019492e+02
53 1684     -9.610962e+00 -3.278438e+02
53 1410     4.112793e+00 -5.276824e+02
53 2634     1.428970e+02 3.622650e+02
53 853     -1.025555e+02 -1.950511e+02
53 49     8.066864e+01 -1.965565e+02
53 5     -1.038316e+02 -3.323853e+02
53 2011     -1.196795e+02 -7.388219e+02
53 1537     1.120763e+02 -3.872300e+02
53 1076     8.606775e+01 -3.330342e+02
53 3247     -1.083282e+02 -3.830297e+02
53 2016     7.642688e+01 -7.271289e+01
53 2022     -1.092946e+02 -1.453550e+02
53 1000     -2.844580e+01 -3.434176e+02
53 1610     -1.137083e+02 -1.032314e+02
53 1415     -8.248816e+01 -4.650116e+02
53 1014     8.985632e+01 -4.232865e+02
53 1311     -1.036710e+02 -4.240331e+02
53 1001     1.077594e+01 -3.436693e+02
53 51     7.984619e+00 -1.914355e+02
53 2637     1.208653e+02 -8.320319e+01
53 2641     2.386009e+02 4.163570e+02
53 2642     1.708203e+01 3.870825e+02
53 2154     9.400970e+01 -5.073738e+02
53 2649     2.481067e+01 1.664950e+02
53 1718     1.380485e+02 -4.841711e+02
53 3310     -2.292126e+02 -5.241420e+02
53 1690     4.883246e+01 -5.225012e+02
53 2347     7.799982e+01 -5.278915e+02
53 1426     1.353182e+02 -4.227845e+02
53 2646     -1.934961e+01 2.009506e+02
53 3297     1.467244e+02 2.129031e+02
53 2639     1.064477e+02 4.412714e+01
53 2643     1.193219e+01 9.145508e+01
53 2640     2.640004e+02 4.248748e+02
